published_at,category,title,summary,source,source_url,symbol,stock_name,importance,status,source_type,item_id
2026-08-20,个股资讯,14只ST股预计2026年上半年业绩预盈,490.00 -36.28 基础化工 603729 ST龙韵 预盈 550.00 370.00 -32.38 传媒 600476 *ST湘邮 预盈 350.00 240.00 -42.04 计算机 600187 *ST国中 预盈 315.00 265.00 -48.19 环保 002211,证券时报网,http://finance.eastmoney.com/a/202608203847494470.html,002211.SZ,ST宏达,medium,全市场近一个月,东方财富个股新闻,news-59b95c1f72a72835
2026-08-20,个股资讯,大为股份2026年半年报：净利增302.93%，加大备货造成经营现金流大额流出,蓝鲸新闻8月20日讯，8月20日，大为股份002213.SZ)公布2026年中报。2026年上半年，公司实现营业收入6.66亿元，同比增长1.09%；归母净利润2370.63万元，同比增长302.93%；扣非净利润3120.55万元，同比增长566.83%。,蓝鲸财经,http://finance.eastmoney.com/a/202608203847974726.html,002213.SZ,大为股份,normal,全市场近一个月,东方财富个股新闻,news-97e5569bf7c29dec
2026-08-20,个股资讯,诺普信002215.SZ)：2026年中报净利润为7.65亿元,2026年8月20日，诺普信002215.SZ)发布2026年中报。 公司营业总收入为39.64亿元。归母净利润为7.65亿元。经营活动现金净流入为9163.76万元，较去年同报告期经营活动现金净流入减少1.63亿元，同比较去年同期下降63.98%。,界面新闻,http://finance.eastmoney.com/a/202608203847197319.html,002215.SZ,诺 普 信,normal,全市场近一个月,东方财富个股新闻,news-ffcbd45a2a880c74
2026-08-20,个股资讯,机构风向标 | 诺普信0022152026年二季度已披露前十大机构累计持仓占比13.72%,2026年8月20日，诺普信002215.SZ)发布2026年半年度报告。截至2026年8月19日，共有12个机构投资者披露持有诺普信A股股份，合计持股量达1.38亿股，占诺普信总股本的13.75%。,界面新闻,http://finance.eastmoney.com/a/202608203847186462.html,002215.SZ,诺 普 信,normal,全市场近一个月,东方财富个股新闻,news-8aa5d560e69bb690
2026-08-20,个股资讯,诺普信002215.SZ)2026年中报净利润为7.65亿元、较去年同期上涨17.98%,2026年8月20日，诺普信002215.SZ)发布2026年中报。 公司营业总收入为39.64亿元，较同报告期营业总收入增加2.85亿元，实现3年连续上涨，同比较去年同期上涨7.76%。,界面新闻,http://finance.eastmoney.com/a/202608203847490929.html,002215.SZ,诺 普 信,normal,全市场近一个月,东方财富个股新闻,news-89d919135c0a1da8
2026-08-20,个股资讯,社保基金二季度重仓股揭秘：新进35股 增持36股,3069.10 -36.72 0.62 基础化工 000682 东方电子 1 3000.00 -34.78 2.24 电力设备 002938 鹏鼎控股 2 2866.52 -41.03 1.24 电子 601952 苏垦农发 2 2735.59 69.18 1.99 农林牧渔 002215,证券时报网,http://finance.eastmoney.com/a/202608203847108662.html,002215.SZ,诺 普 信,normal,全市场近一个月,东方财富个股新闻,news-4026c31b8825c1fb
2026-08-20,个股资讯,低价股一览 66股股价不足2元,ST明诚 1.41 0.71 0.39 12.71 房地产 600307 酒钢宏兴 1.42 0.71 0.32 1.67 钢铁 601010 ST文峰 1.42 0.71 0.56 0.62 商贸零售 002269 美邦服饰 1.44 2.13 1.49 16.90 纺织服饰 002217,证券时报网,http://finance.eastmoney.com/a/202608203847767236.html,002217.SZ,ST合力泰,normal,全市场近一个月,东方财富个股新闻,news-7ca973c18c7f9a20
2026-08-20,个股资讯,新里程002219.SZ)2026年中报净利润为918.01万元、较去年同期下降4.24%,2026年8月20日，新里程002219.SZ)发布2026年中报。 公司营业总收入为14.08亿元，较去年同报告期营业总收入减少1.84亿元，同比较去年同期下降11.54%。,界面新闻,http://finance.eastmoney.com/a/202608203847508984.html,002219.SZ,新里程,normal,全市场近一个月,东方财富个股新闻,news-7946689f5711ec3d
2026-08-20,个股资讯,机构风向标 | 新里程0022192026年二季度已披露前十大机构持股比例合计下跌1.79个百分点,2026年8月20日，新里程002219.SZ)发布2026年半年度报告。截至2026年8月19日，共有8个机构投资者披露持有新里程A股股份，合计持股量达13.20亿股，占新里程总股本的38.23%。,界面新闻,http://finance.eastmoney.com/a/202608203847186161.html,002219.SZ,新里程,normal,全市场近一个月,东方财富个股新闻,news-ddf191504db2a47d
2026-08-20,个股资讯,【数据揭秘】融资客看好个股一览,10531.61 -18.82 4.26 -6.91 920957 汉维科技 125.82 -18.57 0.32 -3.67 301677 欣兴工具 8070.60 -17.63 6.67 -7.77 301273 瑞晨环保 9815.60 -17.58 3.15 -5.25 002222,证券时报网,http://finance.eastmoney.com/a/202608203847504413.html,002222.SZ,福晶科技,normal,全市场近一个月,东方财富个股新闻,news-5060e69cdbe542b8
2026-08-20,个股资讯,两融余额缩水303.09亿元 杠杆资金大幅加仓167股,10531.61 -18.82 -6.91 机械设备 920957 汉维科技 125.82 -18.57 -3.67 基础化工 301677 欣兴工具 8070.60 -17.63 -7.77 机械设备 301273 瑞晨环保 9815.60 -17.58 -5.25 机械设备 002222,证券时报网,http://finance.eastmoney.com/a/202608203847238367.html,002222.SZ,福晶科技,normal,全市场近一个月,东方财富个股新闻,news-b763defb85c5875f
2026-08-20,个股资讯,贝特利即将登陆创业板：锚定新材料自主创新赛道，加速平台化布局,并与各领域的行业龙头建立了稳定合作：在3C电子领域，公司产品配套联想、华为、小米等知名品牌；在有机硅深加工领域，客户包括回天新材(300041.SZ)、埃肯有机硅等企业；在电子封装领域，公司与木林森(002745.SZ)、兆驰股份(002429.SZ)等头部LED企业深度合作；在医疗领域，公司服务于鱼跃医疗002223,财联社,http://finance.eastmoney.com/a/202608203847510351.html,002223.SZ,鱼跃医疗,normal,全市场近一个月,东方财富个股新闻,news-a270404748ef73fe
2026-08-20,个股资讯,筹码连续集中股名单（附股）,207746 -0.18 7 -8.74 -4.69 300724 捷佳伟创 77693 -0.18 7 -26.53 -22.47 300999 金龙鱼 108021 -0.16 3 4.51 6.82 300918 南山智尚 26390 -0.15 3 -17.46 -15.15 002227,证券时报网,http://finance.eastmoney.com/a/202608203847772096.html,002227.SZ,*ST特迅,normal,全市场近一个月,东方财富个股新闻,news-40471ac860af09c9
2026-08-20,个股资讯,14只ST股预计2026年上半年业绩预盈,食品饮料 600302 ST标准 预亏 -3300.00 -4900.00 -38.99 机械设备 603557 *ST起步 预亏 -3400.00 -5000.00 44.27 纺织服饰 002501 *ST利源 减亏 -3400.00 -5050.00 -49.40 有色金属 002227,证券时报网,http://finance.eastmoney.com/a/202608203847494470.html,002227.SZ,*ST特迅,medium,全市场近一个月,东方财富个股新闻,news-da071f27e89ca39c
2026-08-20,个股资讯,合兴包装002228.SZ)：为两家全资子公司提供合计2000万元担保，担保余额约8.91亿元,"2026年8月20日，厦门合兴包装印刷股份有限公司（002228.SZ）发布公告称，公司近日为全资子公司厦门荣圣兴包装印刷有限公司与中国银行厦门同安支行签订最高额保证合同，被担保最高债权本金1,000万元；为全资子公司合众创亚包装(南京)有限公司与交通银行厦门分行签订保证合同，被担保最高债权本金",界面新闻,http://finance.eastmoney.com/a/202608203847764350.html,002228.SZ,合兴包装,normal,全市场近一个月,东方财富个股新闻,news-e6cc6a9b5d60c089
2026-08-20,个股资讯,科大讯飞披露2026年半年报 上半年净亏损2.04亿元,8月20日，科大讯飞（002230.SZ）发布2026年半年度报告，报告期内实现营业收入116.23亿元，同比增长6.52%；归属于上市公司股东的净利润为亏损2.04亿元。（央广财经）,央广财经,http://finance.eastmoney.com/a/202608203848019153.html,002230.SZ,科大讯飞,normal,全市场近一个月,东方财富个股新闻,news-421665a097debed5
2026-08-20,个股资讯,科大讯飞：2026年半年度净亏损2.04亿元,南方财经8月20日电，科大讯飞002230.SZ)发布2026年半年度报告，实现营业收入116.23亿元，同比增长6.52%；归属于上市公司股东的净利润为亏损2.04亿元。主要系公司主动推进业务战略聚焦，收缩传统项目型业务，同时加大大模型研发投入及新品推广等战略性费用投入所致。,南方财经网,http://finance.eastmoney.com/a/202608203847903789.html,002230.SZ,科大讯飞,normal,全市场近一个月,东方财富个股新闻,news-ce079f55e8c8cdc2
2026-08-20,个股资讯,科大讯飞：上半年净利润亏损2.04亿元 同比减亏,人民财讯8月20日电，科大讯飞0022308月20日披露半年报，2026年上半年，公司实现营业总收入116.23亿元，同比增长6.52%；实现归属于上市公司股东的净利润亏损2.04亿元，上年同期亏损2.39亿元。,证券时报网,http://finance.eastmoney.com/a/202608203848020678.html,002230.SZ,科大讯飞,normal,全市场近一个月,东方财富个股新闻,news-4fb43068fcfe3995
2026-08-20,个股资讯,科大讯飞上半年营收116.23亿元，AI学习机、AI眼镜持续上新,8月20日，科大讯飞（002230，SZ）披露了2026年半年报。今年上半年，公司实现营收116.23亿元，同比增长6.52%；归母净利润为-2.04亿元，同比收窄14.68%。 科大讯飞表示，公司业绩呈现季节性特征。,大河财立方,http://finance.eastmoney.com/a/202608203848020393.html,002230.SZ,科大讯飞,normal,全市场近一个月,东方财富个股新闻,news-93a2ce930f53cb29
2026-08-20,个股资讯,"科大讯飞上半年实现营收116.23亿元,同比增长6.52%",8月20日，科大讯飞（002230，SZ）披露了2026年半年报。今年上半年，公司实现营收116.23亿元，同比增长6.52%；归母净利润为-2.04亿元，同比增长14.68%。,广州日报,http://finance.eastmoney.com/a/202608203848169786.html,002230.SZ,科大讯飞,normal,全市场近一个月,东方财富个股新闻,news-77aa47c5766c8a5c
2026-08-20,个股资讯,启明信息：上半年净利润1541.17万元 同比增长8.62%,人民财讯8月20日电，启明信息0022328月20日披露半年报，2026年上半年，公司实现营业收入3.56亿元，同比增长7.76%；归母净利润1541.17万元，同比增长8.62%；基本每股收益0.0377元。,证券时报网,http://finance.eastmoney.com/a/202608203848110983.html,002232.SZ,启明信息,normal,全市场近一个月,东方财富个股新闻,news-0be548880bf94018
2026-08-20,个股资讯,社保基金二季度重仓股揭秘：新进35股 增持36股,13000.00 -41.76 1.13 有色金属 000680 山推股份 4 8789.34 -21.36 6.69 机械设备 600426 华鲁恒升 3 7797.97 -17.67 3.69 基础化工 002271 东方雨虹 2 6723.63 28.01 3.45 建筑材料 002236,证券时报网,http://finance.eastmoney.com/a/202608203847108662.html,002236.SZ,大华股份,normal,全市场近一个月,东方财富个股新闻,news-e11a53d3ae64ccf7
2026-08-20,个股资讯,恒邦股份：2026年半年度净利润同比增长112.6%,恒邦股份002237.SZ)公告称，公司发布2026年半年度报告，实现营业收入621.78亿元，同比增长44.43%；归属于上市公司股东的净利润6.72亿元，同比增长112.6%。小财注：公司Q2净利润4.9亿，Q1净利润1.82亿，据此计算，Q2净利润环比增长168%。,财联社,http://finance.eastmoney.com/a/202608203848229921.html,002237.SZ,恒邦股份,normal,全市场近一个月,东方财富个股新闻,news-02faee17952f78c6
2026-08-20,个股资讯,筹码连续集中股名单（附股）,川发龙蟒 150699 -0.77 4 -9.81 -5.16 003023 彩虹集团 10562 -0.71 3 44.81 47.12 002124 天邦食品 96659 -0.71 3 1.30 3.61 300555 ST路通 5395 -0.70 3 -3.08 -0.76 002239,证券时报网,http://finance.eastmoney.com/a/202608203847772096.html,002239.SZ,奥特佳,normal,全市场近一个月,东方财富个股新闻,news-05dcda625fc19cc3
2026-08-20,个股资讯,股东户数降幅榜：4股最新股东户数降逾一成,基础化工 300950 德固特 13500 -0.62 5.37 机械设备 002500 山西证券 101646 -0.61 -3.51 非银金融 000036 华联控股 43882 -0.60 2.05 房地产 001311 多利科技 16600 -0.60 12.75 汽车 002239,证券时报网,http://finance.eastmoney.com/a/202608203847852775.html,002239.SZ,奥特佳,normal,全市场近一个月,东方财富个股新闻,news-c20fdec15f16aca9
2026-08-20,个股资讯,【财闻联播】兆易创新拟回购10亿至20亿元！泡泡玛特业绩出炉，王宁：下半年经营压力较大,歌尔股份：上半年净利润14.66亿元，同比增长3.46% 歌尔股份0022418月20日披露半年报，2026年上半年，公司实现营业收入400.46亿元，同比增长6.65%；归属于上市公司股东的净利润14.66亿元，同比增长3.46%；基本每股收益0.42元。,券商中国,http://finance.eastmoney.com/a/202608203848035090.html,002241.SZ,歌尔股份,medium,全市场近一个月,东方财富个股新闻,news-52fe4f1ce91ef3ba
2026-08-20,个股资讯,力合科创上半年归母净利润1.28亿元，同比增长8.1%,8月20日，力合科创002243公布2026年半年报，公司营业收入为11.8亿元，同比上升8.3%；归母净利润为1.28亿元，同比上升8.1%；扣非归母净利润自去年同期亏损824万元成功扭亏，实现扣非归母净利润5784万元；经营现金流净额为-2504万元，同比增长63.1%；EPS,财中社,http://finance.eastmoney.com/a/202608203847874671.html,002243.SZ,力合科创,normal,全市场近一个月,东方财富个股新闻,news-026c56ee3307a1f3
2026-08-20,个股资讯,力合科创半年报：“更早、更小、更科技”分层落子，AI生态亮相WAIC验证成色,8月20日晚间，力合科创（002243.SZ）发布半年报，上半年，公司科技创投业务坚持“更早、更小、更科技”策略，在人工智能、具身智能、半导体等硬科技赛道持续加码，叠加新材料业务海外市场开拓成效显著，实现营收利润双增。,证券时报网,http://finance.eastmoney.com/a/202608203848214310.html,002243.SZ,力合科创,normal,全市场近一个月,东方财富个股新闻,news-71710f58a5a26e2e
2026-08-20,个股资讯,股东户数降幅榜：4股最新股东户数降逾一成,基础化工 300155 安居宝 20289 -1.37 7.02 计算机 002162 悦心健康 51765 -1.34 4.09 轻工制造 001379 腾达科技 17548 -1.33 10.43 机械设备 600302 ST标准 15000 -1.32 3.53 机械设备 002243,证券时报网,http://finance.eastmoney.com/a/202608203847852775.html,002243.SZ,力合科创,normal,全市场近一个月,东方财富个股新闻,news-91ee0d4e898b50dc
2026-08-20,个股资讯,蔚蓝锂芯：无法核实公司是否为宇树科技独家供应商,有投资者在互动平台向蔚蓝锂芯002245提问：蔚蓝锂芯作为宇树科技机器人电芯独家供应商，迎来了全新的战略发展机遇。目前公司机器人电芯产能能否满足宇树机器人的扩产需求？,人民财讯,http://finance.eastmoney.com/a/202608203847013784.html,002245.SZ,蔚蓝锂芯,normal,全市场近一个月,东方财富个股新闻,news-62f4eea06e790852
2026-08-20,个股资讯,蔚蓝锂芯：无法核实公司是否为宇树科技独家供应商,南方财经8月20日电，有投资者在互动平台向蔚蓝锂芯002245提问：蔚蓝锂芯作为宇树科技机器人电芯独家供应商，迎来了全新的战略发展机遇。目前公司机器人电芯产能能否满足宇树机器人的扩产需求？,南方财经网,http://finance.eastmoney.com/a/202608203847101078.html,002245.SZ,蔚蓝锂芯,normal,全市场近一个月,东方财富个股新闻,news-e4b1b0cfb8768b96
2026-08-20,个股资讯,社保基金二季度新建仓股票（附名单）,1 599.24 1.09 基础化工 688352 颀中科技 1 331.34 0.91 电子 002351 漫步者 1 471.07 0.89 电子 600500 中化国际 2 3164.78 0.88 基础化工 600711 盛屯矿业 1 2623.63 0.85 有色金属 002245,证券时报网,http://finance.eastmoney.com/a/202608203847241753.html,002245.SZ,蔚蓝锂芯,normal,全市场近一个月,东方财富个股新闻,news-cca3a9cbee27899c
2026-08-20,个股资讯,社保基金二季度新建仓股票（附名单）,1729.69 1.47 纺织服饰 600388 紫金龙净 1 1756.99 1.38 环保 600873 梅花生物 1 3758.84 1.34 基础化工 688403 汇成股份 1 1230.47 1.24 电子 601677 明泰铝业 1 1370.28 1.10 有色金属 002246,证券时报网,http://finance.eastmoney.com/a/202608203847241753.html,002246.SZ,北化股份,normal,全市场近一个月,东方财富个股新闻,news-c8af33829aee59cf
2026-08-20,个股资讯,聚力文化：2026年上半年净利润1539.3万元 同比下降34.92%,中证智能财讯聚力文化（002247）8月21日披露2026年半年度报告。,中国证券报·中证网,http://finance.eastmoney.com/a/202608203848200788.html,002247.SZ,聚力文化,normal,全市场近一个月,东方财富个股新闻,news-0d3b2d89691e98cf
2026-08-20,个股资讯,华东数控002248龙虎榜数据08-20,交易所2026年8月20日公布的交易公开信息显示，华东数控因成为日跌幅偏离值达到7%的前5只证券上榜。华东数控当日收报10.08元，涨跌幅-10.00%，偏离值-10.79%，换手率20.72%，成交额6.46亿。 免责声明：本文基于AI生产，仅供参考，不构成任何投资建议，据此操作风险自担,东方财富Choice数据,http://finance.eastmoney.com/a/202608203847767772.html,002248.SZ,华东数控,normal,全市场近一个月,东方财富个股新闻,news-4907714717c123d5
2026-08-20,个股资讯,54只A股筹码大换手（8月20日）,600722 金牛化工 13.24 21.66 3.12 301230 泓博医药 37.53 21.63 9.74 301583 托伦斯 130.86 21.48 -4.83 920083 金戈新材 44.20 20.73 5.19 000505 京粮控股 7.49 20.73 0.27 002248,证券时报网,http://finance.eastmoney.com/a/202608203847756489.html,002248.SZ,华东数控,normal,全市场近一个月,东方财富个股新闻,news-3a796723b2ed5b3b
2026-08-20,个股资讯,宇树之后，三名清华学霸联手带队，雄安跑出一家机器人IPO，冲刺“具身智能眼脑手”第一股！毛利率近65%，累亏超十亿,公司成立以来累计融资超20亿元，投资方包括红杉中国、启明创投、英特尔资本、美团（03690.HK）、IDG资本、雄安基金、Coatue、大洋电机（002249）等。2025年7月Pre-IPO轮融资后，公司投后隐含估值达63.67亿元。,新财富杂志,http://finance.eastmoney.com/a/202608203848163117.html,002249.SZ,大洋电机,normal,全市场近一个月,东方财富个股新闻,news-cfc99f6d379337be
2026-08-20,个股资讯,氟化工概念下跌0.55%，主力资金净流出45股,华盛锂电 -9.90 6.57 667.05 002628 成都路桥 1.87 2.41 814.26 301509 金凯生科 5.79 14.58 835.87 301246 宏源药业 1.39 5.41 872.32 600673 东阳光 -3.38 1.26 1071.82 002250,证券时报网,http://finance.eastmoney.com/a/202608203847772275.html,002250.SZ,联化科技,normal,全市场近一个月,东方财富个股新闻,news-976f2ad6b39628cc
2026-08-20,个股资讯,41.35亿主力资金净流入，CRO概念涨5.37%,688117 圣诺生物 -1.12 8.67 2444.96 4.69 301257 普蕊斯 7.87 10.15 2329.58 5.85 688520 神州细胞 9.52 2.20 2149.43 5.32 000766 通化金马 4.92 3.28 1779.79 3.35 002250,证券时报网,http://finance.eastmoney.com/a/202608203847766460.html,002250.SZ,联化科技,normal,全市场近一个月,东方财富个股新闻,news-c13dd79290ac77bf
2026-08-20,个股资讯,77.07亿主力资金净流入，创新药概念涨4.46%,688505 复旦张江 4.00 3.65 1952.44 8.46 300358 楚天科技 8.19 10.30 1846.74 2.71 000766 通化金马 4.92 3.28 1779.79 3.35 300485 赛升药业 7.07 8.18 1738.25 7.47 002250,证券时报网,http://finance.eastmoney.com/a/202608203847767083.html,002250.SZ,联化科技,normal,全市场近一个月,东方财富个股新闻,news-f9ed997d2aa3c069
2026-08-20,个股资讯,商贸零售行业今日涨1.83%，主力资金净流入9.26亿元,000417 合百集团 0.18 2.63 488.35 600280 中央商场 1.36 1.71 477.52 601061 中信金属 3.55 0.61 465.74 002344 海宁皮城 2.63 0.75 423.39 605136 丽人丽妆 5.36 3.05 402.04 002251,证券时报网,http://finance.eastmoney.com/a/202608203847891091.html,002251.SZ,步步高,normal,全市场近一个月,东方财富个股新闻,news-631c69b68f2c902d
2026-08-20,个股资讯,重组蛋白概念涨6.64%，主力资金净流入43股,688253 英诺特 2.55 1.90 -415.69 -2.75 600420 国药现代 1.97 1.60 -730.41 -3.83 688179 阿拉丁 -2.94 9.31 -832.75 -1.12 688131 皓元医药 3.19 4.05 -1297.64 -1.48 002252,证券时报网,http://finance.eastmoney.com/a/202608203847766954.html,002252.SZ,上海莱士,medium,全市场近一个月,东方财富个股新闻,news-a0062fd38a0bdfa5
2026-08-20,个股资讯,77.07亿主力资金净流入，创新药概念涨4.46%,九州通 1.82 0.89 -1269.77 -5.67 688131 皓元医药 3.19 4.05 -1297.64 -1.48 002907 华森制药 -6.19 9.14 -1386.62 -2.92 688566 吉贝尔 2.16 2.21 -1504.18 -12.42 002252,证券时报网,http://finance.eastmoney.com/a/202608203847767083.html,002252.SZ,上海莱士,normal,全市场近一个月,东方财富个股新闻,news-df0f08dc7426a47c
2026-08-20,个股资讯,股东户数降幅榜：4股最新股东户数降逾一成,0.93 电子 603982 泉峰汽车 26118 -0.32 7.43 汽车 301058 中粮科工 20821 -0.31 3.39 建筑装饰 300437 清水源 27458 -0.30 4.37 环保 300238 冠昊生物 27364 -0.30 14.77 医药生物 002252,证券时报网,http://finance.eastmoney.com/a/202608203847852775.html,002252.SZ,上海莱士,normal,全市场近一个月,东方财富个股新闻,news-f20cfd938c62b53e
2026-08-20,个股资讯,海陆重工002255.SZ)2026年中报净利润为1.61亿元、较去年同期下降15.87%,2026年8月20日，海陆重工002255.SZ)发布2026年中报。 公司营业总收入为10.51亿元，较去年同报告期营业总收入增加1905.77万元，同比较去年同期上涨1.85%。,界面新闻,http://finance.eastmoney.com/a/202608203847516870.html,002255.SZ,海陆重工,normal,全市场近一个月,东方财富个股新闻,news-8dfeecabaaae0046
2026-08-20,个股资讯,机构风向标 | 海陆重工0022552026年二季度已披露前十大机构持股比例合计下跌1.42个百分点,2026年8月20日，海陆重工002255.SZ)发布2026年半年度报告。截至2026年8月19日，共有2个机构投资者披露持有海陆重工A股股份，合计持股量达4869.65万股，占海陆重工总股本的5.86%。,界面新闻,http://finance.eastmoney.com/a/202608203847185722.html,002255.SZ,海陆重工,normal,全市场近一个月,东方财富个股新闻,news-1d2fdb3ad6609c1c
2026-08-20,个股资讯,养老金二季度现身40只股前十大流通股东榜,600426 华鲁恒升 2536.22 52.23 1.20 基础化工 000739 普洛药业 2346.10 新进 2.03 医药生物 000089 深圳机场 2345.76 -0.56 1.14 交通运输 002648 卫星化学 2304.56 -20.98 0.68 基础化工 002262,证券时报网,http://finance.eastmoney.com/a/202608203847238429.html,002262.SZ,恩华药业,normal,全市场近一个月,东方财富个股新闻,news-53ab926da1557db4
2026-08-20,个股资讯,落实新规，这位董秘卸任了两个高管职位|董秘沙龙,8月19日晚，电科网安002268.SZ)发布公告称，公司董事会于近日收到公司副总经理、财务总监、董秘刘志惠的辞职报告。 根据中国证监会发布的《上市公司董事会秘书监管规则》第二十六条规定，董秘不得兼任经理、分管经营业务的副经理、财务负责人。,时代周报,http://finance.eastmoney.com/a/202608203847922048.html,002268.SZ,电科网安,normal,全市场近一个月,东方财富个股新闻,news-78544dad9bef433e
2026-08-20,个股资讯,低价股一览 66股股价不足2元,金隅集团 1.39 1.46 0.29 0.38 建筑材料 600136 ST明诚 1.41 0.71 0.39 12.71 房地产 600307 酒钢宏兴 1.42 0.71 0.32 1.67 钢铁 601010 ST文峰 1.42 0.71 0.56 0.62 商贸零售 002269,证券时报网,http://finance.eastmoney.com/a/202608203847767236.html,002269.SZ,美邦服饰,normal,全市场近一个月,东方财富个股新闻,news-f03651f1db9d0d0b
2026-08-20,个股资讯,股东户数降幅榜：4股最新股东户数降逾一成,（数据宝） 最新筹码集中股排行榜 代码 简称 最新股东户数 较上期增减（%） 筹码集中以来涨跌（%） 行业 301421 波长光电 27260 -14.22 13.58 电子 300067 安诺其 50117 -13.95 -8.29 基础化工 002270 华明装备 61479,证券时报网,http://finance.eastmoney.com/a/202608203847852775.html,002270.SZ,华明装备,normal,全市场近一个月,东方财富个股新闻,news-51cdbce2a3854fe5
2026-08-20,个股资讯,东方雨虹002271.SZ)：2026年中报净利润为6.13亿元,2026年8月20日，东方雨虹002271.SZ)发布2026年中报。 公司营业总收入为148.67亿元。归母净利润为6.13亿元。经营活动现金净流入为-3.40亿元。,界面新闻,http://finance.eastmoney.com/a/202608203847255683.html,002271.SZ,东方雨虹,normal,全市场近一个月,东方财富个股新闻,news-0027a6c3e5651542
2026-08-20,个股资讯,东方雨虹002271.SZ)2026年中报净利润为6.13亿元、较去年同期上涨8.67%,2026年8月20日，东方雨虹002271.SZ)发布2026年中报。 公司营业总收入为148.67亿元，较去年同报告期营业总收入增加12.98亿元，同比较去年同期上涨9.57%。,界面新闻,http://finance.eastmoney.com/a/202608203847525765.html,002271.SZ,东方雨虹,normal,全市场近一个月,东方财富个股新闻,news-93cde450b63ff1df
2026-08-20,个股资讯,东方雨虹：2026年上半年净利润6.13亿元 同比增长8.67%,中证智能财讯东方雨虹（002271）8月20日披露2026年半年度报告。,中国证券报·中证网,http://finance.eastmoney.com/a/202608203847186067.html,002271.SZ,东方雨虹,normal,全市场近一个月,东方财富个股新闻,news-5cf1c9214bb1d777
2026-08-20,个股资讯,社保基金二季度重仓股揭秘：新进35股 增持36股,19133.24 -19.24 2.22 非银金融 600219 南山铝业 1 13000.00 -41.76 1.13 有色金属 000680 山推股份 4 8789.34 -21.36 6.69 机械设备 600426 华鲁恒升 3 7797.97 -17.67 3.69 基础化工 002271,证券时报网,http://finance.eastmoney.com/a/202608203847108662.html,002271.SZ,东方雨虹,normal,全市场近一个月,东方财富个股新闻,news-81dc189b58f7f828
2026-08-20,个股资讯,华昌化工：上半年净利润1.23亿元 同比增长1026.9%,人民财讯8月20日电，华昌化工0022748月20日披露半年报，2026年上半年，公司实现营业收入40.16亿元，同比增长24.85%；归属于上市公司股东的净利润1.23亿元，同比增长1026.9%；基本每股收益0.1293元。,证券时报网,http://finance.eastmoney.com/a/202608203847738910.html,002274.SZ,华昌化工,normal,全市场近一个月,东方财富个股新闻,news-9b09108ba4bd1659
2026-08-20,个股资讯,华昌化工：2026年半年度净利润同比增长1026.9%,华昌化工002274.SZ)公告称，公司发布2026年半年度报告，实现营业收入40.16亿元，同比增长24.85%；归属于上市公司股东的净利润1.23亿元，同比增长1026.9%。公司计划不派发现金红利，不送红股，不以公积金转增股本。,财联社,http://finance.eastmoney.com/a/202608203847735411.html,002274.SZ,华昌化工,normal,全市场近一个月,东方财富个股新闻,news-c25a4bd9150a0d54
2026-08-20,个股资讯,近500家深市公司发布半年报 业绩高增行业集中五大领域,华昌化工（002274.SZ）同样表现突出，上半年实现营业收入40.16亿元，同比增长24.85%；归母净利润1.23亿元，同比增长高达1026.90%。,央广财经,http://finance.eastmoney.com/a/202608203848006622.html,002274.SZ,华昌化工,medium,全市场近一个月,东方财富个股新闻,news-27b60196e6f8d450
2026-08-20,个股资讯,净利同比增10倍！华昌化工受益国际油价形势上半年大赚，业绩却与股价“各走各”,8月20日盘后，华昌化工（002274.SZ，股价5.92元，市值56.38亿元）披露2026年半年度报告。报告期内，公司实现归属于上市公司股东的净利润1.23亿元，同比增长1026.90%，与此前业绩预告披露的“约1.23亿元”高度吻合。,每日经济新闻,http://finance.eastmoney.com/a/202608203847927383.html,002274.SZ,华昌化工,medium,全市场近一个月,东方财富个股新闻,news-0f734510845eb4e5
2026-08-20,个股资讯,拓荆科技，净利暴增1324%！今晚，多家公司业绩炸裂,华昌化工002274披露半年报：上半年实现营业收入40亿元，同比增长24.85%；归母净利润1.23亿元，同比增长1026.9%。,证券时报网,http://finance.eastmoney.com/a/202608203848150797.html,002274.SZ,华昌化工,medium,全市场近一个月,东方财富个股新闻,news-1e1c26cadef2c26d
2026-08-20,个股资讯,77.07亿主力资金净流入，创新药概念涨4.46%,2.10 600062 华润双鹤 2.21 1.12 203.73 1.08 603669 灵康药业 2.54 4.43 198.68 1.02 002099 海翔药业 5.59 2.37 184.60 0.88 002219 新里程 0.86 5.27 150.58 0.37 002275,证券时报网,http://finance.eastmoney.com/a/202608203847767083.html,002275.SZ,桂林三金,normal,全市场近一个月,东方财富个股新闻,news-ab5545bc9b7e0666
2026-08-20,个股资讯,股东户数降幅榜：4股最新股东户数降逾一成,300124 汇川技术 173756 -1.64 -7.71 机械设备 001231 农心科技 9372 -1.63 14.52 基础化工 000719 中原传媒 14704 -1.63 -3.91 传媒 000966 长源电力 112369 -1.60 -7.48 公用事业 002275,证券时报网,http://finance.eastmoney.com/a/202608203847852775.html,002275.SZ,桂林三金,normal,全市场近一个月,东方财富个股新闻,news-7a9408490855dab4
